GEM location ID,bus_id,bus_name
L100001079738,way/177818606-380,Osmaniye
L100001079804,way/177818606-380,Osmaniye
L100001080079,way/128190689-380,Elbistan
L100001024012,way/173348127-380,Corlu
L100001049902,way/172934497-380,Konya
L100001077915,way/177818606-380,Osmaniye
L100001078175,way/172934497-380,Konya
L100001078325,way/172934497-380,Konya
L100001078347,way/172934497-380,Konya
L100001078800,way/172934497-380,Konya
L100001078396,way/177818606-380,Osmaniye
L100001078527,way/172934497-380,Konya
L100001078551,way/177818606-380,Osmaniye
L100001078624,way/177818606-380,Osmaniye
L100001078804,way/172934497-380,Konya
L100001078915,way/177818606-380,Osmaniye
L100001078972,way/177818606-380,Osmaniye
L100001078986,way/177818606-380,Osmaniye
L100001079062,way/177818606-380,Osmaniye
L100001079251,way/177818606-380,Osmaniye
L100001079113,way/177818606-380,Osmaniye
L100001079116,way/177818606-380,Osmaniye
L100001079195,way/172934497-380,Konya
L100001079198,way/177818606-380,Osmaniye
L100001079269,way/177818606-380,Osmaniye
L100001079295,way/177818606-380,Osmaniye
L100001079318,way/172934497-380,Konya
L100001079396,way/177818606-380,Osmaniye
L100001079414,way/172934497-380,Konya
L100001079792,way/177818606-380,Osmaniye
L100001079486,way/177818606-380,Osmaniye
L100001079501,way/177818606-380,Osmaniye
L100001079616,way/177818606-380,Osmaniye
L100001079705,way/177818606-380,Osmaniye
L100001079807,way/177818606-380,Osmaniye
L100001079953,way/172934497-380,Konya
L100001080029,way/172934497-380,Konya
L100001080061,way/172934497-380,Konya
L100001077760,way/693406206-380,Siirt
L100000831472,way/172934497-380,Konya
L100000831473,way/172934497-380,Konya
L100001077711,way/693406206-380,Siirt
L100000831474,way/902347576-380,Van
L100000831475,way/902347576-380,Van
L100001077543,way/621764967-380,Ordu
L100001078935,way/621764967-380,Ordu
L100001077628,way/194508537-380,Cermik
L100001077688,TR123-380,Denizli
L100001017996,way/129553303-380,Diyarbakr
L100000831476,way/966899330-380,Sakarya
L100001078023,way/177818606-380,Osmaniye
L100001078054,way/177818606-380,Osmaniye
L100001078087,way/177818606-380,Osmaniye
L100001078388,way/177818606-380,Osmaniye
L100001078969,way/177818606-380,Osmaniye
L100001078614,way/177818606-380,Osmaniye
L100001078647,way/177818606-380,Osmaniye
L100001078766,way/177818606-380,Osmaniye
L100001078909,way/177818606-380,Osmaniye
L100001079016,way/177818606-380,Osmaniye
L100001079534,way/177818606-380,Osmaniye
L100001079710,way/177818606-380,Osmaniye
L100001079788,way/177818606-380,Osmaniye
L100000831477,way/132128807-380,Kocaeli
L100001077525,way/127986151-380,Akhisar
L100001049929,way/130740157-380,Afyonkarahisar
L100001077709,way/693406206-380,Siirt
L100000831482,way/169679398-380,Amasya
L100001077600,way/176009144-380,Etimesgut
L100000831483,way/132128807-380,Kocaeli
L100000831484,TR123-380,Denizli
L100000831485,way/130569382-380,Izmir
L100001077669,way/176009144-380,Etimesgut
L100001055935,way/176009144-380,Etimesgut
L100000831487,way/902347576-380,Van
L100000831488,way/129553303-380,Diyarbakr
L100001077598,way/172934497-380,Konya
L100000831489,TR123-380,Denizli
L100001077761,way/172934497-380,Konya
L100001077748,way/128190689-380,Elbistan
L100000831490,way/172934497-380,Konya
L100000831491,way/132128807-380,Kocaeli
L100001078503,way/132128807-380,Kocaeli
L100001078504,way/132128807-380,Kocaeli
L100001079036,way/132128807-380,Kocaeli
L100001079490,way/132128807-380,Kocaeli
L100001079671,way/132128807-380,Kocaeli
L100001079679,way/132128807-380,Kocaeli
L100001080056,way/132128807-380,Kocaeli
L100000831493,way/130569382-380,Izmir
L100001077752,way/902347576-380,Van
L100001020841,way/169679398-380,Amasya
L100001078021,way/169679398-380,Amasya
L100001078215,way/169679398-380,Amasya
L100001078268,way/169679398-380,Amasya
L100001078300,way/169679398-380,Amasya
L100001079428,way/621764967-380,Ordu
L100001078588,way/169679398-380,Amasya
L100001078748,way/169679398-380,Amasya
L100001079145,way/169679398-380,Amasya
L100001079409,way/169679398-380,Amasya
L100001079503,way/169679398-380,Amasya
L100001079543,way/169679398-380,Amasya
L100001079676,way/169679398-380,Amasya
L100001079681,way/169679398-380,Amasya
L100000831494,way/172934497-380,Konya
L100001077753,way/176009144-380,Etimesgut
L100000831495,TR123-380,Denizli
L100000831496,way/128190689-380,Elbistan
L100001077584,way/176009144-380,Etimesgut
L100001077544,way/191530942-380,Agr
L100000831497,TR136-380,Antalya
L100000831499,way/172934516-380,Beysehir
L100000831500,way/172934497-380,Konya
L100000831501,way/172934516-380,Beysehir
L100001077732,way/172934516-380,Beysehir
L100001077518,way/173348127-380,Corlu
L100001077608,way/172934497-380,Konya
L100001079841,way/693406206-380,Siirt
L100001080001,way/693406206-380,Siirt
L100001077679,way/693406206-380,Siirt
L100001077680,way/693406206-380,Siirt
L100001077681,way/693406206-380,Siirt
L100001077682,way/693406206-380,Siirt
L100001023997,way/693406206-380,Siirt
L100001077655,way/176009144-380,Etimesgut
L100001077673,way/176009144-380,Etimesgut
L100001077554,way/194508537-380,Cermik
L100001079477,way/169679398-380,Amasya
L100001079736,way/169679398-380,Amasya
L100000831503,way/169679398-380,Amasya
L100001077539,way/194508537-380,Cermik
L100001077647,way/693406206-380,Siirt
L100001078561,way/128190689-380,Elbistan
L100001078637,way/128190689-380,Elbistan
L100001078675,way/128190689-380,Elbistan
L100001079088,way/128190689-380,Elbistan
L100000831504,way/128190689-380,Elbistan
L100001077921,way/128190689-380,Elbistan
L100001077945,way/128190689-380,Elbistan
L100001078013,way/621764967-380,Ordu
L100001078086,way/128190689-380,Elbistan
L100001078516,way/128190689-380,Elbistan
L100001078190,way/233873985-380,Arapgir
L100001078400,way/128190689-380,Elbistan
L100001078404,way/128190689-380,Elbistan
L100001078484,way/128190689-380,Elbistan
L100001078522,way/128190689-380,Elbistan
L100001078592,way/128190689-380,Elbistan
L100001078645,way/621764967-380,Ordu
L100001078680,way/128190689-380,Elbistan
L100001078823,way/128190689-380,Elbistan
L100001079053,way/621764967-380,Ordu
L100001078837,way/128190689-380,Elbistan
L100001078838,way/128190689-380,Elbistan
L100001079020,way/128190689-380,Elbistan
L100001079041,way/128190689-380,Elbistan
L100001079181,way/169679398-380,Amasya
L100001079217,way/128190689-380,Elbistan
L100001079274,way/233873985-380,Arapgir
L100001079296,way/128190689-380,Elbistan
L100001079317,way/128190689-380,Elbistan
L100001079472,way/128190689-380,Elbistan
L100001079331,way/128190689-380,Elbistan
L100001079337,way/128190689-380,Elbistan
L100001079419,way/128190689-380,Elbistan
L100001079441,way/128190689-380,Elbistan
L100001079630,way/128190689-380,Elbistan
L100001079655,way/128190689-380,Elbistan
L100001079674,way/233873985-380,Arapgir
L100001079693,way/621764967-380,Ordu
L100001079785,way/128190689-380,Elbistan
L100001079900,way/128190689-380,Elbistan
L100001079901,way/621764967-380,Ordu
L100001080059,way/128190689-380,Elbistan
L100001080073,way/128190689-380,Elbistan
L100000831505,way/194508537-380,Cermik
L100001077733,way/693406206-380,Siirt
L100001055930,way/132128807-380,Kocaeli
L100001077705,way/172934497-380,Konya
L100001077707,way/172934516-380,Beysehir
L100001077706,way/172934497-380,Konya
L100000831506,way/128190689-380,Elbistan
L100000831507,TR44-380,Istanbul
L100000831508,TR44-380,Istanbul
L100000831509,way/132128807-380,Kocaeli
L100001077560,way/172934497-380,Konya
L100000831510,way/172934497-380,Konya
L100000831511,way/233873985-380,Arapgir
L100001077687,way/128190689-380,Elbistan
L100000831512,way/127986151-380,Akhisar
L100000831513,way/128190689-380,Elbistan
L100001077729,way/128190689-380,Elbistan
L100000831514,way/130569382-380,Izmir
L100001077524,way/127986151-380,Akhisar
L100000831516,way/128190689-380,Elbistan
L100000831517,way/177818606-380,Osmaniye
L100000831423,TR44-380,Istanbul
L100001077617,way/693406206-380,Siirt
L100000831519,way/172934497-380,Konya
L100000831518,TR136-380,Antalya
L100001077774,way/173348127-380,Corlu
L100001077797,way/173348127-380,Corlu
L100001077813,way/173348127-380,Corlu
L100001077848,way/173348127-380,Corlu
L100001079392,way/173348127-380,Corlu
L100001077938,way/173348127-380,Corlu
L100001078288,way/173348127-380,Corlu
L100001079289,way/173348127-380,Corlu
L100001079301,way/173348127-380,Corlu
L100001079448,way/173348127-380,Corlu
L100001079542,way/468958964-380,Canakkale
L100001079590,way/173348127-380,Corlu
L100001079762,way/173348127-380,Corlu
L100001079949,way/173348127-380,Corlu
L100001080032,way/173348127-380,Corlu
L100001080033,way/173348127-380,Corlu
L100001080082,way/173348127-380,Corlu
L100000831520,way/172934497-380,Konya
L100001077639,way/176009144-380,Etimesgut
L100001077638,way/176009144-380,Etimesgut
L100001077563,way/169679398-380,Amasya
L100000831521,way/194082258-380,Erzurum
L100000831522,way/177818606-380,Osmaniye
L100001077520,way/128190689-380,Elbistan
L100001077863,way/169679398-380,Amasya
L100001078517,way/169679398-380,Amasya
L100001079039,way/169679398-380,Amasya
L100001079115,way/169679398-380,Amasya
L100001079723,way/169679398-380,Amasya
L100001079154,way/169679398-380,Amasya
L100001079249,way/169679398-380,Amasya
L100001079505,way/169679398-380,Amasya
L100001079692,way/169679398-380,Amasya
L100001079853,way/169679398-380,Amasya
L100001079925,way/169679398-380,Amasya
L100001079958,way/621764967-380,Ordu
L100001077660,way/128190689-380,Elbistan
L100000831523,way/177818606-380,Osmaniye
L100001077581,way/96580455-380,Artvin
L100001077671,way/191530942-380,Agr
L100001078652,way/621764967-380,Ordu
L100001077745,way/129553303-380,Diyarbakr
L100001078568,way/129553303-380,Diyarbakr
L100001078983,way/129553303-380,Diyarbakr
L100000831525,way/169679398-380,Amasya
L100001077575,way/468958964-380,Canakkale
L100000831526,way/172934497-380,Konya
L100000831527,way/172934497-380,Konya
L100001078466,way/130569382-380,Izmir
L100001079163,way/127986151-380,Akhisar
L100001079882,way/128190689-380,Elbistan
L100001079884,way/176009144-380,Etimesgut
L100001079896,way/172934497-380,Konya
L100001079898,way/127986151-380,Akhisar
L100001079902,way/127986151-380,Akhisar
L100001079928,way/127986151-380,Akhisar
L100001079911,way/130569382-380,Izmir
L100001079912,way/172934497-380,Konya
L100001079919,way/127986151-380,Akhisar
L100001079921,way/130569382-380,Izmir
L100001079933,way/130569382-380,Izmir
L100001079934,way/176009144-380,Etimesgut
L100001079942,way/128190689-380,Elbistan
L100001079965,TR123-380,Denizli
L100001079975,TR123-380,Denizli
L100001080044,way/127986151-380,Akhisar
L100001080007,way/176009144-380,Etimesgut
L100001080014,way/130569382-380,Izmir
L100001080026,way/176009144-380,Etimesgut
L100001080037,way/176009144-380,Etimesgut
L100001080045,way/128190689-380,Elbistan
L100001080048,way/176009144-380,Etimesgut
L100001080057,way/130569382-380,Izmir
L100001080066,TR123-380,Denizli
L100001080070,way/128190689-380,Elbistan
L100001079182,way/128190689-380,Elbistan
L100001079191,way/128190689-380,Elbistan
L100001079199,way/176009144-380,Etimesgut
L100001079200,way/130569382-380,Izmir
L100001079240,way/127986151-380,Akhisar
L100001079529,way/176009144-380,Etimesgut
L100001079537,way/128190689-380,Elbistan
L100001079546,way/127986151-380,Akhisar
L100001079557,way/174078394-380,Duzce
L100001079558,way/130569382-380,Izmir
L100001079577,way/127986151-380,Akhisar
L100001079561,way/127986151-380,Akhisar
L100001079567,way/176009144-380,Etimesgut
L100001079568,TR44-380,Istanbul
L100001079569,way/130569382-380,Izmir
L100001079578,way/130569382-380,Izmir
L100001079596,way/130569382-380,Izmir
L100001079597,way/176009144-380,Etimesgut
L100001079603,way/127986151-380,Akhisar
L100001079613,way/176009144-380,Etimesgut
L100001079647,way/176009144-380,Etimesgut
L100001079632,TR123-380,Denizli
L100001079637,way/176009144-380,Etimesgut
L100001079638,TR123-380,Denizli
L100001079640,way/176009144-380,Etimesgut
L100001079648,way/176009144-380,Etimesgut
L100001079654,way/176009144-380,Etimesgut
L100001079656,way/194508537-380,Cermik
L100001079683,way/127986151-380,Akhisar
L100001079684,TR44-380,Istanbul
L100001079720,way/130569382-380,Izmir
L100001079696,way/130569382-380,Izmir
L100001079698,way/176009144-380,Etimesgut
L100001079712,way/176009144-380,Etimesgut
L100001079716,way/176009144-380,Etimesgut
L100001079732,way/176009144-380,Etimesgut
L100001079742,way/130569382-380,Izmir
L100001079751,TR123-380,Denizli
L100001079756,way/127986151-380,Akhisar
L100001079760,way/233873985-380,Arapgir
L100001079782,way/130569382-380,Izmir
L100001079772,way/176009144-380,Etimesgut
L100001079773,way/127986151-380,Akhisar
L100001079779,way/233873985-380,Arapgir
L100001079781,way/130569382-380,Izmir
L100001079210,way/176009144-380,Etimesgut
L100001079215,way/176009144-380,Etimesgut
L100001079231,way/172934497-380,Konya
L100001079235,way/128190689-380,Elbistan
L100001079257,way/176009144-380,Etimesgut
L100001079797,way/233873985-380,Arapgir
L100001079813,way/130569382-380,Izmir
L100001079825,TR123-380,Denizli
L100001079826,way/127986151-380,Akhisar
L100001079830,way/127986151-380,Akhisar
L100001079880,way/172934497-380,Konya
L100001079836,way/176009144-380,Etimesgut
L100001079846,TR44-380,Istanbul
L100001079851,way/176009144-380,Etimesgut
L100001079876,TR44-380,Istanbul
L100001079272,way/130569382-380,Izmir
L100001079273,way/130569382-380,Izmir
L100001079275,way/127986151-380,Akhisar
L100001079288,way/176009144-380,Etimesgut
L100001079322,way/176009144-380,Etimesgut
L100001079463,way/176009144-380,Etimesgut
L100001079474,way/130569382-380,Izmir
L100001079487,way/130569382-380,Izmir
L100001079493,way/176009144-380,Etimesgut
L100001079504,way/176009144-380,Etimesgut
L100001079524,TR123-380,Denizli
L100001079506,way/176009144-380,Etimesgut
L100001079510,way/128190689-380,Elbistan
L100001079511,way/176009144-380,Etimesgut
L100001079522,TR123-380,Denizli
L100001079293,way/176009144-380,Etimesgut
L100001079304,way/176009144-380,Etimesgut
L100001079315,way/176009144-380,Etimesgut
L100001079320,way/176009144-380,Etimesgut
L100001079334,TR123-380,Denizli
L100001079336,way/176009144-380,Etimesgut
L100001079340,way/176009144-380,Etimesgut
L100001079347,way/127986151-380,Akhisar
L100001079354,way/130569382-380,Izmir
L100001079376,way/172934497-380,Konya
L100001079357,TR44-380,Istanbul
L100001079359,way/127986151-380,Akhisar
L100001079368,TR123-380,Denizli
L100001079370,way/176009144-380,Etimesgut
L100001079384,way/176009144-380,Etimesgut
L100001079390,way/176009144-380,Etimesgut
L100001079402,way/176009144-380,Etimesgut
L100001079412,TR123-380,Denizli
L100001079416,way/176009144-380,Etimesgut
L100001079460,way/127986151-380,Akhisar
L100001079417,way/172934497-380,Konya
L100001079418,way/130569382-380,Izmir
L100001079437,way/128190689-380,Elbistan
L100001079449,TR44-380,Istanbul
L100001078469,way/176009144-380,Etimesgut
L100001078480,way/176009144-380,Etimesgut
L100001078498,way/176009144-380,Etimesgut
L100001078505,way/127986151-380,Akhisar
L100001078529,way/176009144-380,Etimesgut
L100001078824,way/130569382-380,Izmir
L100001078845,TR44-380,Istanbul
L100001078846,TR44-380,Istanbul
L100001078852,way/130569382-380,Izmir
L100001078859,way/176009144-380,Etimesgut
L100001078885,way/176009144-380,Etimesgut
L100001078861,way/130569382-380,Izmir
L100001078865,way/176009144-380,Etimesgut
L100001078879,way/176009144-380,Etimesgut
L100001078880,way/127986151-380,Akhisar
L100001078886,way/176009144-380,Etimesgut
L100001078887,way/128190689-380,Elbistan
L100001078889,way/127986151-380,Akhisar
L100001078894,way/127986151-380,Akhisar
L100001078903,way/128190689-380,Elbistan
L100001078923,way/176009144-380,Etimesgut
L100001078904,way/176009144-380,Etimesgut
L100001078906,way/130569382-380,Izmir
L100001078917,way/130569382-380,Izmir
L100001078919,way/173348127-380,Corlu
L100001078937,way/176009144-380,Etimesgut
L100001078940,way/128190689-380,Elbistan
L100001078941,way/176009144-380,Etimesgut
L100001078950,way/127986151-380,Akhisar
L100001078958,way/176009144-380,Etimesgut
L100001078989,way/130569382-380,Izmir
L100001078964,TR44-380,Istanbul
L100001078966,way/128190689-380,Elbistan
L100001078977,way/130569382-380,Izmir
L100001078981,way/173348127-380,Corlu
L100001078990,way/176009144-380,Etimesgut
L100001079000,way/176009144-380,Etimesgut
L100001079004,way/127986151-380,Akhisar
L100001079006,way/176009144-380,Etimesgut
L100001079007,way/176009144-380,Etimesgut
L100001079058,way/128190689-380,Elbistan
L100001079011,way/176009144-380,Etimesgut
L100001079015,way/127986151-380,Akhisar
L100001079027,way/176009144-380,Etimesgut
L100001079042,way/130569382-380,Izmir
L100001078508,way/176009144-380,Etimesgut
L100001078509,way/176009144-380,Etimesgut
L100001078510,TR44-380,Istanbul
L100001078524,way/174078394-380,Duzce
L100001078537,TR44-380,Istanbul
L100001079059,way/176009144-380,Etimesgut
L100001079061,way/176009144-380,Etimesgut
L100001079079,way/128190689-380,Elbistan
L100001079082,way/130569382-380,Izmir
L100001079090,way/233873985-380,Arapgir
L100001079162,way/127986151-380,Akhisar
L100001079098,way/176009144-380,Etimesgut
L100001079100,way/130569382-380,Izmir
L100001079105,way/127986151-380,Akhisar
L100001079126,way/127986151-380,Akhisar
L100001078541,way/176009144-380,Etimesgut
L100001078556,way/127986151-380,Akhisar
L100001078558,way/130569382-380,Izmir
L100001078562,way/176009144-380,Etimesgut
L100001078593,way/176009144-380,Etimesgut
L100001078738,way/130569382-380,Izmir
L100001078744,way/176009144-380,Etimesgut
L100001078752,way/176009144-380,Etimesgut
L100001078761,way/176009144-380,Etimesgut
L100001078771,way/130569382-380,Izmir
L100001078807,way/233873985-380,Arapgir
L100001078779,way/176009144-380,Etimesgut
L100001078788,way/130740157-380,Afyonkarahisar
L100001078797,way/127986151-380,Akhisar
L100001078801,way/127986151-380,Akhisar
L100001078574,way/127986151-380,Akhisar
L100001078581,TR44-380,Istanbul
L100001078584,way/176009144-380,Etimesgut
L100001078586,way/176009144-380,Etimesgut
L100001078599,way/176009144-380,Etimesgut
L100001078602,way/127986151-380,Akhisar
L100001078607,way/173348127-380,Corlu
L100001078608,TR44-380,Istanbul
L100001078609,way/176009144-380,Etimesgut
L100001078654,way/127986151-380,Akhisar
L100001078612,way/130569382-380,Izmir
L100001078629,way/176009144-380,Etimesgut
L100001078633,way/128190689-380,Elbistan
L100001078653,way/176009144-380,Etimesgut
L100001078655,way/127986151-380,Akhisar
L100001078658,way/176009144-380,Etimesgut
L100001078672,way/130569382-380,Izmir
L100001078691,way/127986151-380,Akhisar
L100001078701,way/176009144-380,Etimesgut
L100001078732,way/130569382-380,Izmir
L100001078713,way/127986151-380,Akhisar
L100001078715,way/127986151-380,Akhisar
L100001078718,TR44-380,Istanbul
L100001078721,way/130740157-380,Afyonkarahisar
L100001077771,way/176009144-380,Etimesgut
L100001077789,way/173348127-380,Corlu
L100001077792,way/176009144-380,Etimesgut
L100001077811,way/127986151-380,Akhisar
L100001077862,way/128190689-380,Elbistan
L100001078143,way/130569382-380,Izmir
L100001078151,TR44-380,Istanbul
L100001078154,way/176009144-380,Etimesgut
L100001078167,way/127986151-380,Akhisar
L100001078173,TR123-380,Denizli
L100001078226,way/176009144-380,Etimesgut
L100001078178,way/130569382-380,Izmir
L100001078202,way/127986151-380,Akhisar
L100001078208,way/130569382-380,Izmir
L100001078214,way/176009144-380,Etimesgut
L100001078227,way/130569382-380,Izmir
L100001078228,way/127986151-380,Akhisar
L100001078240,way/176009144-380,Etimesgut
L100001078241,way/176009144-380,Etimesgut
L100001078242,way/176009144-380,Etimesgut
L100001078266,way/176009144-380,Etimesgut
L100001078249,TR123-380,Denizli
L100001078250,way/176009144-380,Etimesgut
L100001078262,way/176009144-380,Etimesgut
L100001078263,way/176009144-380,Etimesgut
L100001078269,TR44-380,Istanbul
L100001078286,way/176009144-380,Etimesgut
L100001078287,way/176009144-380,Etimesgut
L100001078299,way/176009144-380,Etimesgut
L100001078302,way/176009144-380,Etimesgut
L100001078327,way/176009144-380,Etimesgut
L100001078306,TR44-380,Istanbul
L100001078316,TR123-380,Denizli
L100001078320,way/172934497-380,Konya
L100001078321,way/176009144-380,Etimesgut
L100001078328,way/176009144-380,Etimesgut
L100001078338,way/130569382-380,Izmir
L100001078339,way/127986151-380,Akhisar
L100001078341,way/130569382-380,Izmir
L100001078342,way/130569382-380,Izmir
L100001078401,TR44-380,Istanbul
L100001078349,way/127986151-380,Akhisar
L100001078350,way/127986151-380,Akhisar
L100001078359,way/233873985-380,Arapgir
L100001078367,way/233873985-380,Arapgir
L100001077816,way/127986151-380,Akhisar
L100001077820,way/176009144-380,Etimesgut
L100001077821,TR123-380,Denizli
L100001077851,way/127986151-380,Akhisar
L100001077864,TR44-380,Istanbul
L100001078410,way/130569382-380,Izmir
L100001078429,way/176009144-380,Etimesgut
L100001078430,way/233873985-380,Arapgir
L100001078431,way/176009144-380,Etimesgut
L100001078434,way/127986151-380,Akhisar
L100001078463,way/176009144-380,Etimesgut
L100001078435,way/127986151-380,Akhisar
L100001078450,way/176009144-380,Etimesgut
L100001078452,way/128190689-380,Elbistan
L100001078459,way/127986151-380,Akhisar
L100001077865,way/128190689-380,Elbistan
L100001077868,way/176009144-380,Etimesgut
L100001077891,way/128190689-380,Elbistan
L100001077912,way/130569382-380,Izmir
L100001077936,TR44-380,Istanbul
L100001078094,TR44-380,Istanbul
L100001078105,way/127986151-380,Akhisar
L100001078115,way/130569382-380,Izmir
L100001078116,way/176009144-380,Etimesgut
L100001078129,way/176009144-380,Etimesgut
L100001078141,way/127986151-380,Akhisar
L100001078132,way/194508537-380,Cermik
L100001078135,way/130569382-380,Izmir
L100001078136,TR44-380,Istanbul
L100001078137,way/130569382-380,Izmir
L100001077917,way/130569382-380,Izmir
L100001077920,way/176009144-380,Etimesgut
L100001077924,way/176009144-380,Etimesgut
L100001077927,way/127986151-380,Akhisar
L100001077949,way/176009144-380,Etimesgut
L100001077964,way/130569382-380,Izmir
L100001077971,way/172934497-380,Konya
L100001077977,way/176009144-380,Etimesgut
L100001077979,way/173348127-380,Corlu
L100001078006,way/130569382-380,Izmir
L100001077981,TR44-380,Istanbul
L100001077982,way/127986151-380,Akhisar
L100001078002,way/127986151-380,Akhisar
L100001078004,way/176009144-380,Etimesgut
L100001078010,way/130740157-380,Afyonkarahisar
L100001078015,way/176009144-380,Etimesgut
L100001078027,TR123-380,Denizli
L100001078031,way/130569382-380,Izmir
L100001078034,way/176009144-380,Etimesgut
L100001078089,way/130740157-380,Afyonkarahisar
L100001078036,way/176009144-380,Etimesgut
L100001078060,way/130569382-380,Izmir
L100001078065,TR123-380,Denizli
L100001078069,way/127986151-380,Akhisar
L100000831413,way/468958964-380,Canakkale
L100001077615,way/172934516-380,Beysehir
L100001049799,way/130740157-380,Afyonkarahisar
L100000831529,way/128190689-380,Elbistan
L100000831530,way/176009144-380,Etimesgut
L100001077701,way/129553303-380,Diyarbakr
L100000831533,way/194082258-380,Erzurum
L100000831409,way/130740157-380,Afyonkarahisar
L100001077773,TR123-380,Denizli
L100001077785,TR123-380,Denizli
L100001077786,TR123-380,Denizli
L100001077801,TR123-380,Denizli
L100001078194,way/130740157-380,Afyonkarahisar
L100001077894,TR123-380,Denizli
L100001077931,TR123-380,Denizli
L100001077947,way/130740157-380,Afyonkarahisar
L100001078107,TR44-380,Istanbul
L100001078196,TR123-380,Denizli
L100001078206,TR123-380,Denizli
L100001078225,TR123-380,Denizli
L100001078282,way/130740157-380,Afyonkarahisar
L100001078294,way/130740157-380,Afyonkarahisar
L100001078514,TR123-380,Denizli
L100001079771,TR123-380,Denizli
L100001079858,TR123-380,Denizli
L100001079917,way/130740157-380,Afyonkarahisar
L100001079936,way/130740157-380,Afyonkarahisar
L100001079987,TR123-380,Denizli
L100001080006,TR123-380,Denizli
L100001078297,TR123-380,Denizli
L100001078375,TR123-380,Denizli
L100001078392,TR123-380,Denizli
L100001078458,way/130740157-380,Afyonkarahisar
L100001078531,TR123-380,Denizli
L100001078549,TR123-380,Denizli
L100001078665,TR123-380,Denizli
L100001078717,TR123-380,Denizli
L100001078792,TR123-380,Denizli
L100001079136,way/130740157-380,Afyonkarahisar
L100001078858,TR123-380,Denizli
L100001078926,TR123-380,Denizli
L100001078985,TR123-380,Denizli
L100001079114,way/130740157-380,Afyonkarahisar
L100001079178,TR123-380,Denizli
L100001079179,TR123-380,Denizli
L100001079263,TR123-380,Denizli
L100001079456,TR123-380,Denizli
L100001079544,TR123-380,Denizli
L100001079746,TR123-380,Denizli
L100001079658,TR123-380,Denizli
L100001079666,TR123-380,Denizli
L100001079668,TR123-380,Denizli
L100001079691,TR123-380,Denizli
L100000831534,way/902347576-380,Van
L100001077790,way/902347576-380,Van
L100001077798,way/902347576-380,Van
L100001077948,way/902347576-380,Van
L100001077994,way/902347576-380,Van
L100001078750,way/902347576-380,Van
L100001078357,way/902347576-380,Van
L100001078358,way/902347576-380,Van
L100001078449,way/902347576-380,Van
L100001078689,way/902347576-380,Van
L100001079175,way/902347576-380,Van
L100001079333,way/902347576-380,Van
L100001079516,way/902347576-380,Van
L100001079571,way/902347576-380,Van
L100001079699,way/902347576-380,Van
L100001079878,way/902347576-380,Van
L100001077703,way/902347576-380,Van
L100001018086,way/129553303-380,Diyarbakr
L100001077697,way/233873985-380,Arapgir
L100001077623,way/194508537-380,Cermik
L100000831535,way/177818606-380,Osmaniye
L100001077515,way/177818606-380,Osmaniye
L100000831410,way/177818606-380,Osmaniye
L100000831536,way/194082258-380,Erzurum
L100001055932,way/172934497-380,Konya
L100001077516,TR44-380,Istanbul
L100000831537,way/172934497-380,Konya
L100001077536,way/966899330-380,Sakarya
L100001077754,way/129553303-380,Diyarbakr
L100000831538,way/229782457-380,Adyaman
L100000831539,way/172934497-380,Konya
L100000831540,way/172934497-380,Konya
L100001077777,way/176009144-380,Etimesgut
L100001078393,way/176009144-380,Etimesgut
L100000831541,way/129553303-380,Diyarbakr
L100001077725,way/693406206-380,Siirt
L100001077665,way/693406206-380,Siirt
L100000831542,way/130569382-380,Izmir
L100000831543,way/130569382-380,Izmir
L100000831544,way/177818606-380,Osmaniye
L100001077719,way/693406206-380,Siirt
L100001077737,way/693406206-380,Siirt
L100001077781,way/169679398-380,Amasya
L100001077872,way/169679398-380,Amasya
L100001077876,way/128190689-380,Elbistan
L100001077896,way/169679398-380,Amasya
L100001078061,way/128190689-380,Elbistan
L100001077899,way/169679398-380,Amasya
L100001077972,way/169679398-380,Amasya
L100001078028,way/128190689-380,Elbistan
L100001078058,way/169679398-380,Amasya
L100001078077,way/169679398-380,Amasya
L100001078112,way/128190689-380,Elbistan
L100001078258,way/169679398-380,Amasya
L100001078277,way/169679398-380,Amasya
L100001078407,way/169679398-380,Amasya
L100001078685,way/169679398-380,Amasya
L100001078488,way/169679398-380,Amasya
L100001078569,way/169679398-380,Amasya
L100001078621,way/169679398-380,Amasya
L100001078643,way/128190689-380,Elbistan
L100001078706,way/169679398-380,Amasya
L100001078809,way/128190689-380,Elbistan
L100001078812,way/128190689-380,Elbistan
L100001078830,way/128190689-380,Elbistan
L100001078868,way/169679398-380,Amasya
L100001079161,way/169679398-380,Amasya
L100001078907,way/169679398-380,Amasya
L100001078955,way/169679398-380,Amasya
L100001079017,way/169679398-380,Amasya
L100001079028,way/169679398-380,Amasya
L100001079224,way/169679398-380,Amasya
L100001079245,way/169679398-380,Amasya
L100001079323,way/169679398-380,Amasya
L100001079329,way/128190689-380,Elbistan
L100001079339,way/128190689-380,Elbistan
L100001079383,way/169679398-380,Amasya
L100001079405,way/169679398-380,Amasya
L100001079690,way/169679398-380,Amasya
L100001077538,way/127986151-380,Akhisar
L100001077715,TR123-380,Denizli
L100001077716,way/129553303-380,Diyarbakr
L100001077649,way/169679398-380,Amasya
L100000831546,way/177818606-380,Osmaniye
L100001078462,way/174078394-380,Duzce
L100001079302,way/239316403-380,Zonguldak
L100001079576,way/174078394-380,Duzce
